Month,Franchise,Brand,Region,Cluster,Country,Currency,Sales_Local,Sales_USD,Units,Budget_USD
2024-08-01,Franchise A,Brand C,APAC,SE Asia,India,INR,1353201.0,16206.0,232,16611.51
2024-08-01,Franchise B,Brand D,APAC,SE Asia,India,INR,1001582.5,11995.0,486,12596.43
2024-08-01,Franchise B,Brand E,APAC,SE Asia,India,INR,900631.0,10786.0,474,10387.08
2024-08-01,Franchise B,Brand F,APAC,SE Asia,India,INR,926182.0,11092.0,304,10994.82
2024-08-01,Franchise C,Brand G,APAC,SE Asia,India,INR,531644.5,6367.0,178,6317.23
2024-08-01,Franchise A,Brand A,APAC,Oceania,Australia,AUD,23710.48,15599.0,442,16475.91
2024-08-01,Franchise A,Brand B,APAC,Oceania,Australia,AUD,29133.84,19167.0,394,17750.69
2024-08-01,Franchise A,Brand C,APAC,Oceania,Australia,AUD,11503.36,7568.0,165,7581.38
2024-08-01,Franchise B,Brand D,APAC,Oceania,Australia,AUD,14332.08,9429.0,493,9091.19
2024-08-01,Franchise B,Brand E,APAC,Oceania,Australia,AUD,7744.4,5095.0,321,5040.12
2024-08-01,Franchise B,Brand F,APAC,Oceania,Australia,AUD,8002.8,5265.0,436,5436.2
2024-08-01,Franchise C,Brand G,APAC,Oceania,Australia,AUD,9255.28,6089.0,66,6350.04
2024-08-01,Franchise A,Brand A,EMEA,Western Europe,UK,GBP,15192.84,19478.0,93,19851.31
2024-08-01,Franchise A,Brand B,EMEA,Western Europe,UK,GBP,13248.3,16985.0,453,16514.67
2024-08-01,Franchise A,Brand C,EMEA,Western Europe,UK,GBP,12629.76,16192.0,357,15238.1
2024-08-01,Franchise B,Brand D,EMEA,Western Europe,UK,GBP,11983.92,15364.0,485,16207.02
2024-08-01,Franchise B,Brand E,EMEA,Western Europe,UK,GBP,5194.8,6660.0,327,7117.63
2024-08-01,Franchise B,Brand F,EMEA,Western Europe,UK,GBP,7103.46,9107.0,382,8940.11
2024-08-01,Franchise C,Brand G,EMEA,Western Europe,UK,GBP,7491.12,9604.0,357,8666.95
2024-08-01,Franchise A,Brand A,EMEA,DACH,Germany,EUR,9071.2,9860.0,180,9499.45
2024-08-01,Franchise A,Brand B,EMEA,DACH,Germany,EUR,10662.8,11590.0,214,12475.88
2024-08-01,Franchise A,Brand C,EMEA,DACH,Germany,EUR,5666.28,6159.0,200,5726.61
2024-08-01,Franchise B,Brand D,EMEA,DACH,Germany,EUR,4772.96,5188.0,119,5474.04
2024-08-01,Franchise B,Brand E,EMEA,DACH,Germany,EUR,13165.2,14310.0,495,13613.4
2024-08-01,Franchise B,Brand F,EMEA,DACH,Germany,EUR,7118.96,7738.0,171,7778.05
2024-08-01,Franchise C,Brand G,EMEA,DACH,Germany,EUR,4777.56,5193.0,197,4865.61
2024-08-01,Franchise A,Brand A,EMEA,Middle East,UAE,AED,46399.81,12643.0,323,13753.92
2024-08-01,Franchise A,Brand B,EMEA,Middle East,UAE,AED,20735.5,5650.0,459,5281.11
2024-08-01,Franchise A,Brand C,EMEA,Middle East,UAE,AED,43272.97,11791.0,199,12684.68
2024-08-01,Franchise B,Brand D,EMEA,Middle East,UAE,AED,32329.03,8809.0,93,9203.01
2024-08-01,Franchise B,Brand E,EMEA,Middle East,UAE,AED,19072.99,5197.0,323,5010.91
2024-08-01,Franchise B,Brand F,EMEA,Middle East,UAE,AED,39298.36,10708.0,208,11548.32
2024-08-01,Franchise C,Brand G,EMEA,Middle East,UAE,AED,61637.65,16795.0,317,15797.61
2024-09-01,Franchise A,Brand A,North America,US/CAN,USA,USD,7592.0,7592.0,134,7950.09
2024-09-01,Franchise A,Brand B,North America,US/CAN,USA,USD,15493.0,15493.0,332,16672.53
2024-09-01,Franchise A,Brand C,North America,US/CAN,USA,USD,17377.0,17377.0,377,17119.72
2024-09-01,Franchise B,Brand D,North America,US/CAN,USA,USD,18283.0,18283.0,274,17590.43
2024-09-01,Franchise B,Brand E,North America,US/CAN,USA,USD,5608.0,5608.0,242,5598.86
2024-09-01,Franchise B,Brand F,North America,US/CAN,USA,USD,9554.0,9554.0,68,9118.1
2024-09-01,Franchise C,Brand G,North America,US/CAN,USA,USD,5619.0,5619.0,379,5595.74
2024-09-01,Franchise A,Brand A,North America,US/CAN,Canada,CAD,8508.16,6256.0,236,6548.4
2024-09-01,Franchise A,Brand B,North America,US/CAN,Canada,CAD,19124.32,14062.0,132,15149.01
2024-09-01,Franchise A,Brand C,North America,US/CAN,Canada,CAD,26782.48,19693.0,484,18699.25
2024-09-01,Franchise B,Brand D,North America,US/CAN,Canada,CAD,22123.12,16267.0,344,16768.96
2024-09-01,Franchise B,Brand E,North America,US/CAN,Canada,CAD,16043.92,11797.0,128,12476.5
2024-09-01,Franchise B,Brand F,North America,US/CAN,Canada,CAD,14500.32,10662.0,326,11007.44
2024-09-01,Franchise C,Brand G,North America,US/CAN,Canada,CAD,10098.0,7425.0,474,6915.52
2024-09-01,Franchise A,Brand A,LATAM,Southern Cone,Brazil,BRL,99725.4,19554.0,149,20977.89
2024-09-01,Franchise A,Brand B,LATAM,Southern Cone,Brazil,BRL,38709.0,7590.0,323,8023.49
2024-09-01,Franchise A,Brand C,LATAM,Southern Cone,Brazil,BRL,90861.6,17816.0,346,17632.76
2024-09-01,Franchise B,Brand D,LATAM,Southern Cone,Brazil,BRL,41763.9,8189.0,469,8230.67
2024-09-01,Franchise B,Brand E,LATAM,Southern Cone,Brazil,BRL,43089.9,8449.0,145,8203.75
2024-09-01,Franchise B,Brand F,LATAM,Southern Cone,Brazil,BRL,45696.0,8960.0,163,9164.77
2024-09-01,Franchise C,Brand G,LATAM,Southern Cone,Brazil,BRL,86312.4,16924.0,448,15798.45
2024-09-01,Franchise A,Brand A,LATAM,Southern Cone,Mexico,MXN,243152.0,13360.0,82,13622.53
2024-09-01,Franchise A,Brand B,LATAM,Southern Cone,Mexico,MXN,280098.0,15390.0,127,15865.29
2024-09-01,Franchise A,Brand C,LATAM,Southern Cone,Mexico,MXN,157029.6,8628.0,421,7790.03
2024-09-01,Franchise B,Brand D,LATAM,Southern Cone,Mexico,MXN,233069.2,12806.0,392,12925.4
2024-09-01,Franchise B,Brand E,LATAM,Southern Cone,Mexico,MXN,104140.4,5722.0,476,5702.18
2024-09-01,Franchise B,Brand F,LATAM,Southern Cone,Mexico,MXN,313076.4,17202.0,209,17696.57
2024-09-01,Franchise C,Brand G,LATAM,Southern Cone,Mexico,MXN,192810.8,10594.0,256,10814.49
2024-09-01,Franchise A,Brand A,APAC,SE Asia,Singapore,SGD,24344.55,18033.0,150,17188.97
2024-09-01,Franchise A,Brand B,APAC,SE Asia,Singapore,SGD,10419.3,7718.0,454,8405.51
2024-09-01,Franchise A,Brand C,APAC,SE Asia,Singapore,SGD,22277.7,16502.0,409,17792.88
2024-09-01,Franchise B,Brand D,APAC,SE Asia,Singapore,SGD,14226.3,10538.0,150,9878.02
2024-09-01,Franchise B,Brand E,APAC,SE Asia,Singapore,SGD,16465.95,12197.0,422,11501.93
2024-09-01,Franchise B,Brand F,APAC,SE Asia,Singapore,SGD,9109.8,6748.0,322,7309.34
2024-09-01,Franchise C,Brand G,APAC,SE Asia,Singapore,SGD,19363.05,14343.0,316,15320.88
2024-09-01,Franchise A,Brand A,APAC,SE Asia,India,INR,1586917.5,19005.0,250,20750.03
2024-09-01,Franchise A,Brand B,APAC,SE Asia,India,INR,1523708.0,18248.0,372,16878.8
2024-09-01,Franchise A,Brand C,APAC,SE Asia,India,INR,486053.5,5821.0,82,5302.9
2024-09-01,Franchise B,Brand D,APAC,SE Asia,India,INR,894034.5,10707.0,368,9942.63
2024-09-01,Franchise B,Brand E,APAC,SE Asia,India,INR,547342.5,6555.0,337,7012.97
2024-09-01,Franchise B,Brand F,APAC,SE Asia,India,INR,1342513.0,16078.0,251,17657.05
2024-09-01,Franchise C,Brand G,APAC,SE Asia,India,INR,524380.0,6280.0,452,6082.3
2024-09-01,Franchise A,Brand A,APAC,Oceania,Australia,AUD,12448.8,8190.0,153,8444.72
2024-09-01,Franchise A,Brand B,APAC,Oceania,Australia,AUD,24064.64,15832.0,470,14411.59
2024-09-01,Franchise A,Brand C,APAC,Oceania,Australia,AUD,11261.68,7409.0,353,7856.23
2024-09-01,Franchise B,Brand D,APAC,Oceania,Australia,AUD,29811.76,19613.0,373,19946.01
2024-09-01,Franchise B,Brand E,APAC,Oceania,Australia,AUD,29469.76,19388.0,390,19223.72
2024-09-01,Franchise B,Brand F,APAC,Oceania,Australia,AUD,25706.24,16912.0,230,15573.64
2024-09-01,Franchise C,Brand G,APAC,Oceania,Australia,AUD,13555.36,8918.0,417,9175.51
2024-09-01,Franchise A,Brand A,EMEA,Western Europe,UK,GBP,4087.2,5240.0,158,5678.63
2024-09-01,Franchise A,Brand B,EMEA,Western Europe,UK,GBP,9532.38,12221.0,227,12555.08
2024-09-01,Franchise A,Brand C,EMEA,Western Europe,UK,GBP,14341.08,18386.0,278,19701.25
2024-09-01,Franchise B,Brand D,EMEA,Western Europe,UK,GBP,7361.64,9438.0,70,8895.99
2024-09-01,Franchise B,Brand E,EMEA,Western Europe,UK,GBP,9697.74,12433.0,499,11604.64
2024-09-01,Franchise B,Brand F,EMEA,Western Europe,UK,GBP,14188.98,18191.0,448,17685.71
2024-09-01,Franchise C,Brand G,EMEA,Western Europe,UK,GBP,8349.9,10705.0,220,11709.04
2024-09-01,Franchise A,Brand A,EMEA,DACH,Germany,EUR,11486.2,12485.0,265,13114.88
2024-09-01,Franchise A,Brand B,EMEA,DACH,Germany,EUR,4985.48,5419.0,82,4947.57
2024-09-01,Franchise A,Brand C,EMEA,DACH,Germany,EUR,5495.16,5973.0,67,5731.23
2024-09-01,Franchise B,Brand D,EMEA,DACH,Germany,EUR,11195.48,12169.0,378,11429.13
2024-09-01,Franchise B,Brand E,EMEA,DACH,Germany,EUR,9625.04,10462.0,357,10312.1
2024-09-01,Franchise B,Brand F,EMEA,DACH,Germany,EUR,13515.72,14691.0,264,13881.85
2024-09-01,Franchise C,Brand G,EMEA,DACH,Germany,EUR,15235.2,16560.0,221,15894.99
2024-09-01,Franchise A,Brand A,EMEA,Middle East,UAE,AED,39529.57,10771.0,455,9791.8
2024-09-01,Franchise A,Brand B,EMEA,Middle East,UAE,AED,43728.05,11915.0,338,10903.52
2024-09-01,Franchise A,Brand C,EMEA,Middle East,UAE,AED,70592.45,19235.0,197,18908.9
2024-09-01,Franchise B,Brand D,EMEA,Middle East,UAE,AED,27224.06,7418.0,415,7776.53
2024-09-01,Franchise B,Brand E,EMEA,Middle East,UAE,AED,61678.02,16806.0,192,15421.19
2024-09-01,Franchise B,Brand F,EMEA,Middle East,UAE,AED,48473.36,13208.0,475,13679.57
2024-09-01,Franchise C,Brand G,EMEA,Middle East,UAE,AED,64169.95,17485.0,307,17738.41
2024-10-01,Franchise A,Brand A,North America,US/CAN,USA,USD,7863.0,7863.0,490,7220.58
2024-10-01,Franchise A,Brand B,North America,US/CAN,USA,USD,17254.0,17254.0,171,16041.84
2024-10-01,Franchise A,Brand C,North America,US/CAN,USA,USD,6559.0,6559.0,281,6269.09
2024-10-01,Franchise B,Brand D,North America,US/CAN,USA,USD,16322.0,16322.0,414,15744.36
2024-10-01,Franchise B,Brand E,North America,US/CAN,USA,USD,6822.0,6822.0,228,6624.62
2024-10-01,Franchise B,Brand F,North America,US/CAN,USA,USD,11519.0,11519.0,389,10745.36
2024-10-01,Franchise C,Brand G,North America,US/CAN,USA,USD,13583.0,13583.0,185,14225.85
2024-10-01,Franchise A,Brand A,North America,US/CAN,Canada,CAD,7773.76,5716.0,317,5917.6
2024-10-01,Franchise A,Brand B,North America,US/CAN,Canada,CAD,14813.12,10892.0,146,10017.22
2024-10-01,Franchise A,Brand C,North America,US/CAN,Canada,CAD,25905.28,19048.0,282,19371.65
2024-10-01,Franchise B,Brand D,North America,US/CAN,Canada,CAD,8599.28,6323.0,380,6634.55
2024-10-01,Franchise B,Brand E,North America,US/CAN,Canada,CAD,20793.04,15289.0,370,16352.74
2024-10-01,Franchise B,Brand F,North America,US/CAN,Canada,CAD,23729.28,17448.0,409,16678.53
2024-10-01,Franchise C,Brand G,North America,US/CAN,Canada,CAD,10436.64,7674.0,364,7122.84
2024-10-01,Franchise A,Brand A,LATAM,Southern Cone,Brazil,BRL,42809.4,8394.0,140,7741.29
2024-10-01,Franchise A,Brand B,LATAM,Southern Cone,Brazil,BRL,74026.5,14515.0,396,13641.39
2024-10-01,Franchise A,Brand C,LATAM,Southern Cone,Brazil,BRL,45940.8,9008.0,332,9231.76
2024-10-01,Franchise B,Brand D,LATAM,Southern Cone,Brazil,BRL,66570.3,13053.0,164,13804.57
2024-10-01,Franchise B,Brand E,LATAM,Southern Cone,Brazil,BRL,33639.6,6596.0,393,6267.58
2024-10-01,Franchise B,Brand F,LATAM,Southern Cone,Brazil,BRL,28794.6,5646.0,264,5387.99
2024-10-01,Franchise C,Brand G,LATAM,Southern Cone,Brazil,BRL,87934.2,17242.0,492,18590.76
2024-10-01,Franchise A,Brand A,LATAM,Southern Cone,Mexico,MXN,168968.8,9284.0,79,9052.6
2024-10-01,Franchise A,Brand B,LATAM,Southern Cone,Mexico,MXN,326617.2,17946.0,311,17553.55
2024-10-01,Franchise A,Brand C,LATAM,Southern Cone,Mexico,MXN,196214.2,10781.0,199,9747.32
2024-10-01,Franchise B,Brand D,LATAM,Southern Cone,Mexico,MXN,193356.8,10624.0,383,9741.0
2024-10-01,Franchise B,Brand E,LATAM,Southern Cone,Mexico,MXN,335844.6,18453.0,205,19450.03
2024-10-01,Franchise B,Brand F,LATAM,Southern Cone,Mexico,MXN,149840.6,8233.0,241,8175.51
2024-10-01,Franchise C,Brand G,LATAM,Southern Cone,Mexico,MXN,176303.4,9687.0,403,10388.97
2024-10-01,Franchise A,Brand A,APAC,SE Asia,Singapore,SGD,11476.35,8501.0,474,9344.8
2024-10-01,Franchise A,Brand B,APAC,SE Asia,Singapore,SGD,11207.7,8302.0,322,7745.17
2024-10-01,Franchise A,Brand C,APAC,SE Asia,Singapore,SGD,24339.15,18029.0,497,18996.49
2024-10-01,Franchise B,Brand D,APAC,SE Asia,Singapore,SGD,20974.95,15537.0,482,15093.25
2024-10-01,Franchise B,Brand E,APAC,SE Asia,Singapore,SGD,10613.7,7862.0,124,8219.76
2024-10-01,Franchise B,Brand F,APAC,SE Asia,Singapore,SGD,16875.0,12500.0,252,12417.71
2024-10-01,Franchise C,Brand G,APAC,SE Asia,Singapore,SGD,16051.5,11890.0,105,10967.6
2024-10-01,Franchise A,Brand A,APAC,SE Asia,India,INR,1392446.0,16676.0,208,15243.71
2024-10-01,Franchise A,Brand B,APAC,SE Asia,India,INR,903470.0,10820.0,403,11147.74
2024-10-01,Franchise A,Brand C,APAC,SE Asia,India,INR,1211585.0,14510.0,456,15525.85
2024-10-01,Franchise B,Brand D,APAC,SE Asia,India,INR,607629.5,7277.0,141,6915.81
2024-10-01,Franchise B,Brand E,APAC,SE Asia,India,INR,554857.5,6645.0,149,6198.7
2024-10-01,Franchise B,Brand F,APAC,SE Asia,India,INR,483465.0,5790.0,69,6024.66
2024-10-01,Franchise C,Brand G,APAC,SE Asia,India,INR,1437953.5,17221.0,405,16738.31
2024-10-01,Franchise A,Brand A,APAC,Oceania,Australia,AUD,13898.88,9144.0,255,9092.84
2024-10-01,Franchise A,Brand B,APAC,Oceania,Australia,AUD,14643.68,9634.0,441,10182.93
2024-10-01,Franchise A,Brand C,APAC,Oceania,Australia,AUD,8217.12,5406.0,450,4885.02
2024-10-01,Franchise B,Brand D,APAC,Oceania,Australia,AUD,7732.24,5087.0,323,5594.31
2024-10-01,Franchise B,Brand E,APAC,Oceania,Australia,AUD,29184.0,19200.0,334,20089.29
2024-10-01,Franchise B,Brand F,APAC,Oceania,Australia,AUD,10308.64,6782.0,150,7318.27
2024-10-01,Franchise C,Brand G,APAC,Oceania,Australia,AUD,29714.48,19549.0,400,18495.03
2024-10-01,Franchise A,Brand A,EMEA,Western Europe,UK,GBP,7804.68,10006.0,169,9227.87
2024-10-01,Franchise A,Brand B,EMEA,Western Europe,UK,GBP,14005.68,17956.0,415,17730.27
2024-10-01,Franchise A,Brand C,EMEA,Western Europe,UK,GBP,6360.9,8155.0,226,7382.24
2024-10-01,Franchise B,Brand D,EMEA,Western Europe,UK,GBP,9864.66,12647.0,354,12733.82
2024-10-01,Franchise B,Brand E,EMEA,Western Europe,UK,GBP,6190.86,7937.0,175,7255.03
2024-10-01,Franchise B,Brand F,EMEA,Western Europe,UK,GBP,12238.98,15691.0,85,14902.93
2024-10-01,Franchise C,Brand G,EMEA,Western Europe,UK,GBP,10715.64,13738.0,491,14663.24
2024-10-01,Franchise A,Brand A,EMEA,DACH,Germany,EUR,7856.8,8540.0,491,8901.12
2024-10-01,Franchise A,Brand B,EMEA,DACH,Germany,EUR,14936.2,16235.0,360,17025.17
2024-10-01,Franchise A,Brand C,EMEA,DACH,Germany,EUR,16956.52,18431.0,127,17676.41
2024-10-01,Franchise B,Brand D,EMEA,DACH,Germany,EUR,17318.08,18824.0,429,18730.09
2024-10-01,Franchise B,Brand E,EMEA,DACH,Germany,EUR,12905.76,14028.0,200,14693.17
2024-10-01,Franchise B,Brand F,EMEA,DACH,Germany,EUR,5919.28,6434.0,350,6332.29
2024-10-01,Franchise C,Brand G,EMEA,DACH,Germany,EUR,15256.36,16583.0,71,17574.06
2024-10-01,Franchise A,Brand A,EMEA,Middle East,UAE,AED,46065.84,12552.0,336,12560.89
2024-10-01,Franchise A,Brand B,EMEA,Middle East,UAE,AED,54705.02,14906.0,83,14907.06
2024-10-01,Franchise A,Brand C,EMEA,Middle East,UAE,AED,68162.91,18573.0,314,17352.72
2024-10-01,Franchise B,Brand D,EMEA,Middle East,UAE,AED,49108.27,13381.0,88,13498.95
2024-10-01,Franchise B,Brand E,EMEA,Middle East,UAE,AED,31525.3,8590.0,199,8592.51
2024-10-01,Franchise B,Brand F,EMEA,Middle East,UAE,AED,18929.86,5158.0,410,5188.94
2024-10-01,Franchise C,Brand G,EMEA,Middle East,UAE,AED,22082.39,6017.0,194,6214.72
2024-11-01,Franchise A,Brand A,North America,US/CAN,USA,USD,8541.0,8541.0,153,9121.94
2024-11-01,Franchise A,Brand B,North America,US/CAN,USA,USD,6096.0,6096.0,303,6090.23
2024-11-01,Franchise A,Brand C,North America,US/CAN,USA,USD,11358.0,11358.0,296,10875.04
2024-11-01,Franchise B,Brand D,North America,US/CAN,USA,USD,18317.0,18317.0,384,19233.17
2024-11-01,Franchise B,Brand E,North America,US/CAN,USA,USD,6768.0,6768.0,452,6171.72
2024-11-01,Franchise B,Brand F,North America,US/CAN,USA,USD,15706.0,15706.0,255,15597.26
2024-11-01,Franchise C,Brand G,North America,US/CAN,USA,USD,6215.0,6215.0,360,6046.47
2024-11-01,Franchise A,Brand A,North America,US/CAN,Canada,CAD,9030.4,6640.0,79,7191.41
2024-11-01,Franchise A,Brand B,North America,US/CAN,Canada,CAD,9388.08,6903.0,204,7545.79
2024-11-01,Franchise A,Brand C,North America,US/CAN,Canada,CAD,20988.88,15433.0,312,14437.44
2024-11-01,Franchise B,Brand D,North America,US/CAN,Canada,CAD,19208.64,14124.0,344,13391.6
2024-11-01,Franchise B,Brand E,North America,US/CAN,Canada,CAD,7524.88,5533.0,75,6031.06
2024-11-01,Franchise B,Brand F,North America,US/CAN,Canada,CAD,10288.4,7565.0,244,7445.26
2024-11-01,Franchise C,Brand G,North America,US/CAN,Canada,CAD,26345.92,19372.0,297,18933.59
2024-11-01,Franchise A,Brand A,LATAM,Southern Cone,Brazil,BRL,48858.0,9580.0,174,9871.07
2024-11-01,Franchise A,Brand B,LATAM,Southern Cone,Brazil,BRL,29121.0,5710.0,228,5945.32
2024-11-01,Franchise A,Brand C,LATAM,Southern Cone,Brazil,BRL,98287.2,19272.0,441,20202.42
2024-11-01,Franchise B,Brand D,LATAM,Southern Cone,Brazil,BRL,29926.8,5868.0,417,6254.75
2024-11-01,Franchise B,Brand E,LATAM,Southern Cone,Brazil,BRL,48546.9,9519.0,468,9011.59
2024-11-01,Franchise B,Brand F,LATAM,Southern Cone,Brazil,BRL,29906.4,5864.0,323,5639.17
2024-11-01,Franchise C,Brand G,LATAM,Southern Cone,Brazil,BRL,37821.6,7416.0,485,7570.88
2024-11-01,Franchise A,Brand A,LATAM,Southern Cone,Mexico,MXN,242060.0,13300.0,237,12210.93
2024-11-01,Franchise A,Brand B,LATAM,Southern Cone,Mexico,MXN,286486.2,15741.0,443,14294.24
2024-11-01,Franchise A,Brand C,LATAM,Southern Cone,Mexico,MXN,185767.4,10207.0,385,9186.88
2024-11-01,Franchise B,Brand D,LATAM,Southern Cone,Mexico,MXN,145436.2,7991.0,330,7925.36
2024-11-01,Franchise B,Brand E,LATAM,Southern Cone,Mexico,MXN,225971.2,12416.0,223,13604.11
2024-11-01,Franchise B,Brand F,LATAM,Southern Cone,Mexico,MXN,231394.8,12714.0,105,11856.93
2024-11-01,Franchise C,Brand G,LATAM,Southern Cone,Mexico,MXN,221748.8,12184.0,240,11516.93
2024-11-01,Franchise A,Brand A,APAC,SE Asia,Singapore,SGD,11090.25,8215.0,198,8378.13
2024-11-01,Franchise A,Brand B,APAC,SE Asia,Singapore,SGD,16772.4,12424.0,62,12070.59
2024-11-01,Franchise A,Brand C,APAC,SE Asia,Singapore,SGD,18220.95,13497.0,87,13746.17
2024-11-01,Franchise B,Brand D,APAC,SE Asia,Singapore,SGD,20788.65,15399.0,404,15003.5
2024-11-01,Franchise B,Brand E,APAC,SE Asia,Singapore,SGD,7974.45,5907.0,172,5526.42
2024-11-01,Franchise B,Brand F,APAC,SE Asia,Singapore,SGD,21915.9,16234.0,319,16581.08
2024-11-01,Franchise C,Brand G,APAC,SE Asia,Singapore,SGD,24969.6,18496.0,181,16740.26
2024-11-01,Franchise A,Brand A,APAC,SE Asia,India,INR,1230873.5,14741.0,113,14193.44
2024-11-01,Franchise A,Brand B,APAC,SE Asia,India,INR,953820.5,11423.0,179,10591.42
2024-11-01,Franchise A,Brand C,APAC,SE Asia,India,INR,821556.5,9839.0,194,9783.7
2024-11-01,Franchise B,Brand D,APAC,SE Asia,India,INR,1365642.5,16355.0,195,17822.07
2024-11-01,Franchise B,Brand E,APAC,SE Asia,India,INR,1215843.5,14561.0,337,13567.33
2024-11-01,Franchise B,Brand F,APAC,SE Asia,India,INR,790828.5,9471.0,143,8817.56
2024-11-01,Franchise C,Brand G,APAC,SE Asia,India,INR,1456574.0,17444.0,87,15867.83
2024-11-01,Franchise A,Brand A,APAC,Oceania,Australia,AUD,23584.32,15516.0,113,16031.53
2024-11-01,Franchise A,Brand B,APAC,Oceania,Australia,AUD,22120.56,14553.0,95,15042.66
2024-11-01,Franchise A,Brand C,APAC,Oceania,Australia,AUD,21774.0,14325.0,395,13978.56
2024-11-01,Franchise B,Brand D,APAC,Oceania,Australia,AUD,27771.92,18271.0,219,19102.38
2024-11-01,Franchise B,Brand E,APAC,Oceania,Australia,AUD,10583.76,6963.0,438,6957.24
2024-11-01,Franchise B,Brand F,APAC,Oceania,Australia,AUD,13566.0,8925.0,223,9098.38
2024-11-01,Franchise C,Brand G,APAC,Oceania,Australia,AUD,8790.16,5783.0,122,6260.27
2024-11-01,Franchise A,Brand A,EMEA,Western Europe,UK,GBP,10329.54,13243.0,215,14078.02
2024-11-01,Franchise A,Brand B,EMEA,Western Europe,UK,GBP,15287.22,19599.0,362,20432.08
2024-11-01,Franchise A,Brand C,EMEA,Western Europe,UK,GBP,10096.32,12944.0,207,12863.46
2024-11-01,Franchise B,Brand D,EMEA,Western Europe,UK,GBP,13096.98,16791.0,482,15457.1
2024-11-01,Franchise B,Brand E,EMEA,Western Europe,UK,GBP,13660.92,17514.0,452,16517.93
2024-11-01,Franchise B,Brand F,EMEA,Western Europe,UK,GBP,10704.72,13724.0,212,13610.21
2024-11-01,Franchise C,Brand G,EMEA,Western Europe,UK,GBP,11955.84,15328.0,147,13983.15
2024-11-01,Franchise A,Brand A,EMEA,DACH,Germany,EUR,13585.64,14767.0,54,15696.39
2024-11-01,Franchise A,Brand B,EMEA,DACH,Germany,EUR,10186.24,11072.0,299,11214.0
2024-11-01,Franchise A,Brand C,EMEA,DACH,Germany,EUR,6414.24,6972.0,440,7332.49
2024-11-01,Franchise B,Brand D,EMEA,DACH,Germany,EUR,4945.92,5376.0,371,5016.0
2024-11-01,Franchise B,Brand E,EMEA,DACH,Germany,EUR,8998.52,9781.0,484,10699.67
2024-11-01,Franchise B,Brand F,EMEA,DACH,Germany,EUR,6500.72,7066.0,133,7453.13
2024-11-01,Franchise C,Brand G,EMEA,DACH,Germany,EUR,9043.6,9830.0,315,10642.61
2024-11-01,Franchise A,Brand A,EMEA,Middle East,UAE,AED,71730.15,19545.0,471,17826.9
2024-11-01,Franchise A,Brand B,EMEA,Middle East,UAE,AED,59321.88,16164.0,280,16688.66
2024-11-01,Franchise A,Brand C,EMEA,Middle East,UAE,AED,55343.6,15080.0,456,13835.01
2024-11-01,Franchise B,Brand D,EMEA,Middle East,UAE,AED,62096.4,16920.0,124,16896.35
2024-11-01,Franchise B,Brand E,EMEA,Middle East,UAE,AED,34442.95,9385.0,389,9854.9
2024-11-01,Franchise B,Brand F,EMEA,Middle East,UAE,AED,18705.99,5097.0,441,4743.64
2024-11-01,Franchise C,Brand G,EMEA,Middle East,UAE,AED,40968.21,11163.0,251,11688.24
2024-12-01,Franchise A,Brand A,North America,US/CAN,USA,USD,17289.0,17289.0,162,17052.7
2024-12-01,Franchise A,Brand B,North America,US/CAN,USA,USD,10720.0,10720.0,315,11323.95
2024-12-01,Franchise A,Brand C,North America,US/CAN,USA,USD,18658.0,18658.0,168,17535.17
2024-12-01,Franchise B,Brand D,North America,US/CAN,USA,USD,13267.0,13267.0,271,12052.92
2024-12-01,Franchise B,Brand E,North America,US/CAN,USA,USD,15714.0,15714.0,423,14578.02
2024-12-01,Franchise B,Brand F,North America,US/CAN,USA,USD,9518.0,9518.0,400,9005.13
2024-12-01,Franchise C,Brand G,North America,US/CAN,USA,USD,13968.0,13968.0,309,13359.38
2024-12-01,Franchise A,Brand A,North America,US/CAN,Canada,CAD,19231.76,14141.0,491,14178.98
2024-12-01,Franchise A,Brand B,North America,US/CAN,Canada,CAD,15842.64,11649.0,229,11685.1
2024-12-01,Franchise A,Brand C,North America,US/CAN,Canada,CAD,14386.08,10578.0,104,10533.64
2024-12-01,Franchise B,Brand D,North America,US/CAN,Canada,CAD,20296.64,14924.0,446,15735.13
2024-12-01,Franchise B,Brand E,North America,US/CAN,Canada,CAD,16164.96,11886.0,330,11310.88
2024-12-01,Franchise B,Brand F,North America,US/CAN,Canada,CAD,14171.2,10420.0,184,11299.84
2024-12-01,Franchise C,Brand G,North America,US/CAN,Canada,CAD,11421.28,8398.0,461,9128.51
2024-12-01,Franchise A,Brand A,LATAM,Southern Cone,Brazil,BRL,56054.1,10991.0,284,10514.49
2024-12-01,Franchise A,Brand B,LATAM,Southern Cone,Brazil,BRL,47129.1,9241.0,96,9807.11
2024-12-01,Franchise A,Brand C,LATAM,Southern Cone,Brazil,BRL,86878.5,17035.0,209,16123.09
2024-12-01,Franchise B,Brand D,LATAM,Southern Cone,Brazil,BRL,56079.6,10996.0,417,11880.21
2024-12-01,Franchise B,Brand E,LATAM,Southern Cone,Brazil,BRL,101821.5,19965.0,337,20981.66
2024-12-01,Franchise B,Brand F,LATAM,Southern Cone,Brazil,BRL,33603.9,6589.0,67,6458.7
2024-12-01,Franchise C,Brand G,LATAM,Southern Cone,Brazil,BRL,37423.8,7338.0,431,7473.35
